place_id,business_name,phone,address,city,website,google_rating,google_review_count,business_status,apollo_matched,employee_count,founded_year,linkedin_url,contact_name,contact_title,contact_email,score_web_opportunity,score_size_opportunity,opportunity_score,source,date_scraped
ChIJ78nAneFkFSYR2QaTzbCGfwc,Texas Signature Roofing,(936) 661-8442,"2804 Lake Rd, Huntsville, TX 77340, USA",,https://texassignatureroofing.com/,5,141,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJW9omjfwxR4YR0U7vPKQBAtk,Ark Roofing & Restoration,(877) 662-4489,"8111 Ashlane Way Ste 146, The Woodlands, TX 77382, USA",,http://www.arkroofingtexas.com/?utm_source=GBP&utm_medium=Website%20Button&utm_campaign=GMB,5,181,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJTWnLHl3MQIYRs8z1beuonIg,STX Roofing,(281) 601-7663,"25419 FM 2100, Huffman, TX 77336, USA",,https://www.stxroofing.com/,4.9,266,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJg6KxS3LQQIYRPItqVr1Ckp8,Houston Roofing & Construction,(832) 237-3737,"11330 West Rd, Houston, TX 77065, USA",,http://www.houstonroofingonline.com/,4.9,335,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ88VI3mdNR4YRbuEWe0nYO_U,Madd Roofing & Generators,(281) 577-4065,"24706 TX-494 Loop Ste 2, Porter, TX 77365, USA",,https://maddroofing.com/,5,264,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJs8mn0DZMR4YRmgtgBr61TVo,American Construction & Roofing,(832) 358-7743,"19474 Riverwalk Dr, Porter, TX 77365, USA",,https://americanconstructionroofingtx.net/,4.9,116,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJxUDGX9rTQIYRJsjkStH5IyQ,Serenity Roofing & Construction,(713) 283-8143,"6727 Theall Rd Ste a, Houston, TX 77066, USA",,https://www.serenityroofingandconstruction.com/,5,305,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJJ04lVorRQIYRjECSwm5TwAg,Southwestern Roofing TM,(281) 955-6014,"11745 Jones Rd, Houston, TX 77070, USA",,https://www.southwesternroof.com/,4.9,312,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJcxs7txKtQIYRRO3_hvkvVbA,M Roofing LLC,(832) 730-5390,"311 N Houston Ave Ste. 100, Humble, TX 77338, USA",,https://mroofing.com/,4.9,108,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJjaEM0cnPQIYRz_KaW20xUAs,Houston Strong Roofing Company,(832) 271-7783,"15705 Jarvis Rd, Cypress, TX 77429, USA",,https://houstrongroofing.com/,5,238,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJu56UyNjMQIYRfc1glL57m5U,Klein Roofing,(281) 800-7663,"17015 Seven Pines Dr Bldg 2, Spring, TX 77379, USA",,https://www.kleinroofing.com/,4.8,211,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJfyvV22bGQIYRomY4d_GPLJg,Blue Ribbon Roofing LLC - Jersey Village Roof Replacement,(713) 999-2303,"16245 Singapore Ln, Jersey Village, TX 77040, USA",,https://www.blueribbonroofingllc.com/?utm_campaign=gmb,5,180,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJQ9f2LYPJQIYRX_yMbuxMRMA,Priority Roofing,(281) 380-0357,"260 N Sam Houston Pkwy E Suite 150, Houston, TX 77060, USA",,https://priorityroofs.com/location/houston/,5,375,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJTWNEJIHLQIYRZjQjD9DsjRQ,"Innpreccon Roofing, LLC",(832) 684-9818,"140 Cypress Station Dr #132, Houston, TX 77090, USA",,https://www.innprecconroofing.com/,4.9,413,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJwb49HFunOIYR2FPBfSEXMkM,Rayburn’s Roofing,(713) 865-6014,"5418 Forest Springs Dr, Kingwood, TX 77339, USA",,https://www.rayburnsroofing.com/,5,117,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJGR9wBSetQIYRr24Kzn8b2Wo,Perry & Sons Roofers LLC,(936) 233-9333,"7156 FM 1960, Humble, TX 77346, USA",,https://perryroofers.online/humble,4.8,118,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJeSvV22bGQIYRMyV2XMKr04M,EZ Roof and Construction,(832) 979-5409,"6613 W Sam Houston Pkwy N, Houston, TX 77041, USA",,https://ezroofhouston.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.9,564,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJRb2SfqDHQIYRr8f09p3wXBc,"M&M Roofing, Siding & Windows",(713) 880-8210,"1656 Townhurst Dr Ste D, Houston, TX 77043, USA",,https://mmroofsiding.com/locations/houston/roofing/,4.9,1383,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJNaX_PSHQQIYRFEkutlzkgTo,Rose Roofing,(713) 849-5155,"16000 Dillard Dr Ste C, Jersey Village, TX 77040, USA",,https://www.roseroofing.com/,4.9,532,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJtb5WiAHDQIYR_cYk1q0gGYg,"Precision Roof Crafters, Inc.",(713) 799-8555,"3919 Jeanetta St, Houston, TX 77063, USA",,https://precisionroofcrafters.com/houston-roofing/?utm_source=google&utm_medium=organic&utm_campaign=gbp_houston&utm_content=website,4.9,458,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJcaoGiMEvR4YRCeU7gIwTZSA,All Over Exterior Roofing,(281) 846-6665,"10050 Northwest Fwy Suite 350, Houston, TX 77092, USA",,https://allovertxroofing.com/,5,272,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJBwIPOTC_QIYRNBKjmTcC7QM,Advanced Roofing Solutions LLC,(832) 430-7374,"1919 W Sam Houston Pkwy N #503, Houston, TX 77043, USA",,https://www.advancedroofinghouston.com/,4.8,239,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJH7mblhfdYEcRDwiCQqUc_UQ,Silver Ridge Roofing & Construction,(713) 903-8011,"7676 Hillmont St #291, Houston, TX 77040, USA",,https://silverridgeroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,5,234,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJhYt0FNDBQIYR_jO73PwW_oQ,Martin Roofing And Solar,(832) 617-4037,"7676 Hillmont St, Houston, TX 77040, USA",,http://martinroofingandsolar.com/,5,216,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJAXQ1AEjDQIYRboNXxf-1x1s,Amstill Roofing,(281) 612-8747,"14125 Memorial Dr, Houston, TX 77079, USA",,https://amstillroofing.com/houston-roofing/?utm_campaign=gmb,4.9,1824,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ52jl_u_BQIYRnRxblGxoT6U,Integris Roofing Houston,(713) 587-6195,"1217 W Loop N Fwy #120, Houston, TX 77055, USA",,http://www.integrisroofing.com/?utm_campaign=gmb,5,210,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ5yMaGUbEQIYRYjenjZF3eEU,Craddock Roofing,(713) 465-8090,"2409 McAllister Rd, Houston, TX 77092, USA",,https://www.craddockroofing.com/,4.9,148,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ093PxyTCQIYRby1gOxVCUHU,Bellaire Roofing Co,(281) 875-5893,"5707 Addicks Satsuma Rd, Houston, TX 77084, USA",,http://bellaire-roofing.com/,4.8,193,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJmXyvf5PDQIYRDTTjla_5uHM,Asap Roof Repair,(346) 651-3340,"10107 Burgoyne Rd, Houston, TX 77042, USA",,https://asaproofrepair.com/,4.9,217,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ6c5OStnlQIYR0_9wAxp6cjU,Industrial Roofing & Repair,(713) 280-9604,"218 W 27th St A, Houston, TX 77008, USA",,http://industrialroofingrepair.com/,4.9,103,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJFYNSjhHPQIYRr-f4mft4kFs,Upstanding Roofing,(832) 271-3600,"7942 Breen Dr Ste B, Houston, TX 77064, USA",,https://www.upstandingroofing.com/,4.8,155,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ7dvlPNHNQIYRmwm9t9UVoe4,Remodeland Roofing Company,(832) 329-7222,"10810 Katy Fwy #104, Houston, TX 77043, USA",,https://remodeland.net/,4.9,108,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJiTrSlDfQQIYRTzvJ1rwUsUA,Elite Roofing Solutions,(281) 741-5924,"17423 Village Green Dr, Jersey Village, TX 77040, USA",,https://eliteroofingsolutions.com/roofing-houston,4.8,120,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJtRA3rWYnQYYRMUq6FCcwLqs,"Adams Roofing, LLC",(832) 299-5974,"18127 Cypress Rose Hill Rd Unit 200, Cypress, TX 77429, USA",,https://www.adamsroofinghtx.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5,208,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJBbcvsgvVQIYR1xOdOX2PkWc,Shingle Hut Complete Roofing Services,(832) 240-7854,"18007 Mueschke Rd, Cypress, TX 77433, USA",,https://hutserv.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.9,248,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJgVfJ8c0tR4YRDY3YZ2zTBsw,Kidd Roofing,(832) 717-9174,"16711 Telge Rd, Cypress, TX 77429, USA",,https://www.kiddroof.com/houston-roofing/?utm_source=gmb&utm_medium=organic&utm_campaign=houston,5,280,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJMVjbK3gpQYYRWBzbBBZvpI0,Telge Roofing,(281) 290-0606,"15915 Telge Rd, Cypress, TX 77429, USA",,https://www.telgeroofing.com/,4.8,741,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJGb1q2w3ZQIYRQxumlAfZrCc,Moss Roofing Houston,(832) 840-8027,"13100 Wortham Center Dr 3rd floor, Houston, TX 77065, USA",,http://www.mossroofinghouston.com/,5,690,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJcTyfLnfpQIYRxnGNCwvJMWA,Achilles Roofing & Exterior,(832) 353-2383,"16310 Cypress Bend Dr, Cypress, TX 77429, USA",,https://achillesroofinghouston.com/?utm_source=google&utm_medium=organic_gmb&utm_campaign=gmb,5,385,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJhRvecH8nQYYR9OIZkfBrIt4,R&S Roofing,(832) 241-8101,"535 E Fernhurst Dr Ste 101, Katy, TX 77450, USA",,https://rs-roofs.com/katy-roofing/,5,296,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJy-Y2RVssR4YRSrJJnQS0bNY,Roof 1 Construction,(713) 539-5377,"515 W Main St #203, Tomball, TX 77375, USA",,http://www.roof1construction.com/,5,189,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ47904GjZQIYR9T318b-5g8A,Roof Squad,(713) 489-8064,"19407 Park Row Blvd Suite 130, Houston, TX 77084, USA",,https://www.roofsquad.com/?utm_source=Google+Business+Profile&utm_medium=organic&utm_campaign=GBPHouston,4.8,524,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJiYorVyTVQIYRCOREQuUu3Ys,Hayes Brothers Roofers LLC,(936) 259-3300,"16507 Mueschke Rd, Cypress, TX 77433, USA",,https://hayesroofers.site/cypress,4.9,109,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJsZxAhRknQYYRyUcO94AqBes,Texas Roofing & Leak Repair,(832) 947-3783,"25145 Star Ln #1102, Katy, TX 77494, USA",,https://texasroofingandleakrepair.com/,4.9,235,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJsZ6DuV0zR4YRrnwv0_jrJWQ,Rooftop Solutions,(832) 512-5758,"31848 TX-249, Pinehurst, TX 77362, USA",,https://www.rooftopsolutionstx.com/,5,236,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJca0tQIvSQIYRNQ8Y0zKtdK8,Kirtley & Sons Roofing,(281) 370-8484,"16714 Hereford Rd, Tomball, TX 77377, USA",,http://www.kirtleyroofing.com/,5,109,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJv2sas3c2R4YRqztn0OVli74,Roof Top Innovations Roofing Contractor,(281) 351-7663,"311 N Sycamore St, Tomball, TX 77375, USA",,https://www.rooftopinnovations.com/,4.9,339,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJK4HgBHktR4YRxamdzLm-OPc,1st Choice Roofing & Construction,(832) 637-6621,"9421 Farm to Market 2920 Bldg 20, Tomball, TX 77375, USA",,https://1stchoiceroofs.com/tomball/,4.9,140,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJb-iROvIJR4YRTH0YQnrlg5c,Squirrels Roofing,(936) 577-8762,"40 State, State Hwy 75 N, Huntsville, TX 77320, USA",,http://www.squirrelsroofing.com/,5,139,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJuW1zHq6HOIYR0AIYnGGijmI,"L L Contractors, LLC",(936) 615-6448,"330 Flores Rd, Livingston, TX 77351, USA",,https://www.llcontractorsllc.com/,5,102,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJQz2Ke9ElR4YR8VmnxHhaa9U,Blue Truss,(281) 766-8524,"3513 N Loop 336 W Bldg A, Conroe, TX 77304, USA",,https://bluetrusstx.com/,5,234,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ-Xy6vVpLP4YRbXNMZBdufd0,Texas Select Roofing and Construction,(936) 340-7574,"103 South Winfree Street, Dayton, TX 77535, USA",,http://www.txselectconstruction.net/,4.9,105,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJjRtbkx01R4YReAzaVgpKEOM,Legendary Roofing,(346) 763-5534,"503 Willow Springs Pl, Spring, TX 77373, USA",,http://legendaryroofinghouston.com/,4.9,105,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJr0pbPVehQIYRVhNkhsM4LGU,Miller Brothers Roofing,(346) 888-0491,"515 Sheldon Rd, Channelview, TX 77530, USA",,https://millerroofing.homes/channelview,4.9,121,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJuedg8jpEP4YRfW5lqk-Fyz8,TCB Elite Fleet,(281) 573-1937,"10902 I-10 Ste 5A, Mont Belvieu, TX 77523, USA",,https://www.tcbelitefleet.com/,4.9,258,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJy7v-kuyfQIYRYGBaXPWc8CQ,Royal Roofing,(832) 262-5789,"3806 Center St, Deer Park, TX 77536, USA",,https://royalroofingoftexas.com/,5,170,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJS-wVpxadQIYRvjr2cp5jXFA,Elite Roofing LLC,(713) 804-7663,"900 Apollo St, Houston, TX 77058, USA",,https://www.eliteroofpro.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17100664746184422023,4.8,783,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJD5d5fbFjP4YRkWYCCETeN6E,DR Roofing and Construction,(888) 420-6767,"2007 Louisiana Ave, League City, TX 77573, USA",,https://drroofingandconstruction.com/,4.9,445,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJifMi-WdhP4YRVHrp6iLJ46Q,AO1 Roofing and Construction LLC.,(713) 715-7663,"5041 Spencer Hwy Ste 207, Pasadena, TX 77505, USA",,https://ao1roofingandconstruction.com/,5,124,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ1UmBBUadQIYRAwokXLHWxEI,Beveridge Roofing and Construction LLC,(281) 508-2405,"1640 E Main St, League City, TX 77573, USA",,http://www.beveridgeroofingandconstruction.com/,4.9,374,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJOdmtEAOpyKsR8KEnz5iv4ng,SLM Roofing,(281) 984-7102,"17214 Mercury Dr, Houston, TX 77058, USA",,https://slmroofing.com/areas-we-serve/roofing-and-inspections-houston-tx/,4.9,360,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJC6OxvgqRQIYRkiUOPsITl6I,"Alliance Roofing Company, LLC",(281) 485-8755,"4301 Magnolia Pkwy, Pearland, TX 77584, USA",,https://www.allianceroofinghouston.com/,4.8,133,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJD9rTfISbQIYRCKK8TA5kv5w,Brinkmann Quality Roofing Services,(281) 480-7663,"4311 FM 2351, Friendswood, TX 77546, USA",,https://www.brinkmannquality.com/,4.9,513,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJgQ-2v0yQQIYRn5_OlEqwyi0,WABO Roofing Systems,(855) 557-6634,"100 E NASA Pkwy Ste 103, Webster, TX 77598, USA",,https://waboroofing.com/?utm_source=GoogleBusinessProfile&utm_medium=organic,4.8,431,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ0cIZTVVfP4YRtxYjNOOZjiw,Vargas & Sons Roof Repair,(936) 259-4222,"2205 W Main St, Baytown, TX 77520, USA",,https://vargasroofrepair.pro/baytown,4.8,109,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ4R7hd6WlQIYRJuQPQXM6QQo,Robinson Brothers Roofing & Construction,(936) 260-2600,"6035 East Sam Houston Pkwy N, Houston, TX 77049, USA",,https://robinsonroofing.site/houston,4.9,128,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ10lnSaKtLqoRornbhzvNFnA,Reliable Roofing & Sheet Metal LLC Pasadena Texas,(832) 512-1461,"2016 Robinhood St, Pasadena, TX 77502, USA",,https://www.reliableroofingandsheetmetalllc.com/,4.9,121,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ4faHziPnQIYRIOGvOfHBbwQ,All Ears Roofing,(409) 263-5881,"149 Magellan Cir # B, Webster, TX 77598, USA",,https://allearsroofing.com/,4.9,333,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJsw9lv5S_QIYRszs2WOIop-4,12 Stones Roofing & Construction,(832) 815-9463,"6933 Olson Ln, Pasadena, TX 77505, USA",,https://12stonesroofing.com/,4.9,114,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJdX5O7BifQIYR2_TBMPsnSEI,Upscale Roofing,(281) 930-7368,"7407 Spencer Hwy Ste 110, Pasadena, TX 77505, USA",,http://upscaleroofingtx.com/,5,101,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJHcmoiKeaQIYRoeSFX4PTmj0,"Bay Area Roofers, Inc.",(281) 482-1200,"2115 County Rd 129, Pearland, TX 77581, USA",,https://www.bayarearoofersinc.com/,4.9,430,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJaw9ZAEuDQIYRmVbLjgBzILc,Arts Roofing LLC,(281) 332-2221,"507 1/2, Houston Ave, League City, TX 77573, USA",,https://1artsroofing.com/,4.9,163,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ25OUOX41myMRkJZptUfMpMw,Coastal Roofing Specialists LLC,(281) 312-9121,"700 S Friendswood Dr Ste G, Friendswood, TX 77546, USA",,https://coastalroofingtx.com/,4.9,250,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJD_0qFuzjQIYR04-PX9ZDgo4,Sugar Roofing,(832) 353-2887,"2245 Texas Dr #300, Sugar Land, TX 77479, USA",,https://sugarroofs.com/,4.8,437,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJEemLu0HpQIYRZjblEF8On6g,Roofers Supreme LLC.,(281) 661-0855,"12747 Antonia St, Stafford, TX 77477, USA",,https://www.roofersupremellc.com/author/roofersupremellc_7kexao/,4.9,141,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJmZrknhSNQIYR41ijFaqmWqM,Ernie Smith & Sons Roofing,(832) 336-5153,"19422B Hwy 6, Manvel, TX 77578, USA",,https://www.smithandsonsroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=manvel,4.8,409,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJQVSkdIQdQYYRdqUzuK_IXtA,Local Roofing and Restoration,(281) 762-2513,"13000 Murphy Rd #132, Stafford, TX 77477, USA",,https://www.localroofingandrestoration.com/,5,104,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJE0nE6-DbQIYRbZ3jhUNuv1E,State Roofing Company,(281) 293-7000,"318 Addicks-Howell Rd, Houston, TX 77079, USA",,https://stateroofingtexas.com/service-areas/houston-tx/,4.9,149,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJeyj54c_DQIYRDBxSDLFQQC4,Top Roofing LLC,(832) 699-7663,"5821 Southwest Fwy Ste 310, Houston, TX 77057, USA",,https://www.toproofinghouston.com/,5,111,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJN9ro_W6TQIYR_PRd0LLV9oM,Stone Castle Roofing,(281) 250-1265,"7626 Longleaf Dr, Pearland, TX 77581, USA",,https://stonecastleroofing.com/,5,119,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJiSuXZM4lQYYRz-Ysk9jhdv8,Reliable Roofing & Restoration,(281) 545-5019,"26011 Waldridge Dr, Richmond, TX 77406, USA",,https://www.reliableroofingrestoration.com/,4.9,300,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJeyJxqi4fQYYRByBZxAVcb4w,KoJo Roofing,(713) 253-7833,"3522 Fern Footpath Ln, Richmond, TX 77406, USA",,http://www.kojoroofing.com/,5,205,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJXfdMn-IlQYYRmhCchhzz_N8,"Apex Roofing Solutions, Inc.",(281) 744-9841,"1002 Drexel Dr, Katy, TX 77493, USA",,http://apex-roofs.com/,5,207,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJrxz4HzIkQYYRyXkK1MFT-qM,Texan Roofing,(281) 391-9600,"6819 Hwy Blvd #590, Katy, TX 77493, USA",,http://www.texanroofinginc.com/,5,310,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJM2P0KyslQYYRJkxjbY8Verc,Onit Roofing,(346) 201-4433,"29310 Kindle Way, Katy, TX 77494, USA",,https://www.onitroofing.com/,5,343,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJw22C-vwhQYYRMRIWqP0VWmE,Level Up Roofing & Construction,(346) 608-4834,"24044 Cinco Village Center Blvd #100, Katy, TX 77494, USA",,https://leveluproofingco.com/?utm_source=gmb&utm_campaign=local&utm_medium=organic,5,148,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJPcNP2TUfQYYR5kzXcxMZ7Tk,Reign Roofing - Sugar Land,(281) 301-5477,"19901 Southwest Fwy, Sugar Land, TX 77479, USA",,https://reignroof.com/?utm_campaign=gmb,5,166,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJw1eF5cukuCQREuhGJNvrd4Y,Mission Roofing,(832) 684-1255,"23144 Cinco Ranch Blvd, Katy, TX 77494, USA",,https://roofswithamission.com/?utm_source=cumulus&utm_medium=onlinepresence&utm_campaign=gbp,4.8,107,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJR7FMxiAnQYYRgBnJlyWzCTI,DeHart Roofing & Home Repair,(281) 500-5454,"22503 Katy Fwy #23, Katy, TX 77450, USA",,https://dehartroofingtx.com/,5,129,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJY-ZgpmIfQYYRYvkDOptFTwU,Domingo Brothers Roofing,(346) 810-6776,"7830 W Grand Pkwy, Richmond, TX 77406, USA",,https://domingoroofing.site/richmond,4.8,113,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJz3vBvnLP1gkR0hi_Wlw76Fw,Waggoner Roofing & Restorations LLC,(832) 377-7109,"25311 Kingsland Blvd #110, Katy, TX 77494, USA",,https://waggonerroofing.com/,5,130,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJs45Z8-zxQIYRq740VZ1VXpQ,Sienna Roofing,(281) 598-9020,"17034 University Blvd, Sugar Land, TX 77479, USA",,https://www.siennaroofing.com/,5,166,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJPycvLOm-QIYRWcGGyEsPRUE,Lone Star Roofing,(713) 861-7663,"18703 Clay Rd #100, Houston, TX 77084, USA",,http://lone-star-roofing.com/,5,100,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJ_wI7XFspQYYRPLrZtLMR34o,Apollo Roofing,(346) 388-3030,"21239 FM 529 I, Cypress, TX 77433, USA",,https://apolloroofing.co/,4.8,538,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJy0VK5QgnQYYRmWThSSmKE5s,"Texas Titan Roofing & Restoration, LLC",(281) 505-0749,"24627 Blane Dr, Katy, TX 77493, USA",,http://texastitanroofing.com/,5,102,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
ChIJo_hDvYLaCYMR-fHv7Y5P1qE,Diamond Star Roofing & Construction,(713) 300-0385,"2322 Trotter Dr, Katy, TX 77493, USA",,https://www.diamondstarroofing.com/katy-roofing-contractor,4.9,123,OPERATIONAL,False,,,,,,,10,0.0,6.0,google_places,2026-08-28
